name,index_sht,prov,prov_no,dist_no,pale,region,no_jew_count,jew_pop,tot_pop,census,type,jewpop_flag,comments,total,total_flag,prov_name,dist_name,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status
Varshava,5101Vr1,Warsaw,51.0,1.0,Pale,Poland,0,219149.0,683692.0,1.0,Gubernskii gorod,,,683692.0,,Warsaw,Warsaw,52.2319581,21.0067249,"Warszawa, województwo mazowieckie, Polska",336075.0,Q270,ורשה,1.0,matched_nominatim
Zelenka,5101Zl1,Warsaw,51.0,1.0,Pale,Poland,0,106.0,503.0,1.0,derevnia,,,503.0,,Warsaw,Warsaw,52.310847,21.1523199,Zielonka,1854937257.0,Q199017,,0.857,matched_db_api
Blone,5102Bl1,Warsaw,51.0,2.0,Pale,Poland,0,1027.0,2974.0,1.0,Uezdnyi gorod,,,2974.0,,Warsaw,Blony,52.1946065,20.6169694,Błonie,31702473.0,Q608376,בלוניה,1.0,matched_db_api
Grodisk,5102Gr1,Warsaw,51.0,2.0,Pale,Poland,0,2154.0,2814.0,1.0,posad,,,2814.0,,Warsaw,Blony,52.1072851,20.5990191,Wólka Grodziska,692623261.0,Q8040853,,0.636,matched_db_api
Iordanovitsa,5102Ir1,Warsaw,51.0,2.0,Pale,Poland,0,325.0,1502.0,1.0,derevnia,,,1502.0,,Warsaw,Blony,,,,,,,,
Leshno,5102Ls1,Warsaw,51.0,2.0,Pale,Poland,0,146.0,728.0,1.0,derevnia,,,728.0,,Warsaw,Blony,52.2579481,20.5914349,Leszno,313045511.0,Q2578907,,1.0,matched_db_api
Mariampol',5102Mr1,Warsaw,51.0,2.0,Pale,Poland,0,2310.0,9750.0,1.0,selo,,Once was also near manufakturnaia fabrikah: ttp://pl.wikipedia.org/wiki/%C5%BByrard%C3%B3w,9750.0,,Warsaw,Blony,52.043463,20.4686451,Mariampol,31692903.0,Q6761816,,1.0,matched_db_api
Mshchonov,5102Ms1,Warsaw,51.0,2.0,Pale,Poland,0,2523.0,5124.0,1.0,Bezuezdnyi gorod,,,5124.0,,Warsaw,Blony,51.9739985,20.5127831,"Mszczonów, powiat żyrardowski, województwo mazowieckie, Polska",3093881.0,Q477955,אמשינוב,1.0,matched_reverse
Nadarzhin,5102Nd1,Warsaw,51.0,2.0,Pale,Poland,0,770.0,1422.0,1.0,posad,,,1422.0,,Warsaw,Blony,52.0947222,20.8075,Nadarzyn,31691871.0,Q1020457,,0.941,matched_db_api
Vul'ka Grodiskaia,5102Vl1,Warsaw,51.0,2.0,Pale,Poland,0,349.0,1544.0,1.0,derevnia,,"http://en.wikipedia.org/wiki/W%C3%B3lka_Grodziska,_Masovian_Voivodeship",1544.0,,Warsaw,Blony,52.1055556,20.5980556,"Wólka Grodziska, powiat grodziski, województwo mazowieckie, Polska",3009715057.0,,,0.615,matched_reverse
Viskitki,5102Vs1,Warsaw,51.0,2.0,Pale,Poland,0,1133.0,3060.0,1.0,posad,,,3060.0,,Warsaw,Blony,52.0868993,20.3832461,Wiskitki,31684813.0,Q655956,,1.0,matched_db_api
Brest-Litovsk,1102Br1,Grodno,11.0,2.0,Pale,Lithuania,0,30260.0,46568.0,1.0,Uezdnyi gorod,,,46568.0,,Grodno,Brest-Litovsk,52.093751,23.6851851,"Брэст, Брэсцкая вобласць, Беларусь",27171628.0,Q140147,ברסט,1.0,matched_db_api
Khodech,5103Kd1,Warsaw,51.0,3.0,Pale,Poland,0,435.0,1358.0,1.0,posad,,,1358.0,,Warsaw,Vlotslavsk,52.4051735,19.0272596,Chodecz,31710448.0,Q987986,,1.0,matched_db_api
Koval',5103Kv1,Warsaw,51.0,3.0,Pale,Poland,0,1400.0,3993.0,1.0,posad,,,3993.0,,Warsaw,Vlotslavsk,52.5308373,19.1499427,Kowal,598897307.0,Q992010,,1.0,matched_db_api
Liuben',5103Lb1,Warsaw,51.0,3.0,Pale,Poland,0,661.0,1230.0,1.0,posad,,,1230.0,,Warsaw,Vlotslavsk,52.4,19.1833,Liuben',,,,,legacy_coords
Liubranets,5103Lb2,Warsaw,51.0,3.0,Pale,Poland,0,816.0,2126.0,1.0,posad,,,2126.0,,Warsaw,Vlotslavsk,52.543083,18.8315832,Lubraniec,600356053.0,Q1007479,,1.0,matched_db_api
Przhedech,5103Pr1,Warsaw,51.0,3.0,Pale,Poland,0,740.0,2728.0,1.0,posad,,,2728.0,,Warsaw,Vlotslavsk,52.3341735,18.8985119,Przedecz,31614227.0,Q986966,,0.824,matched_db_api
Vlotslavek,5103Vl1,Warsaw,51.0,3.0,Pale,Poland,0,4248.0,22907.0,1.0,Uezdnyi gorod,,,22907.0,,Warsaw,Vlotslavsk,52.6603872,19.071948,"Włocławek, województwo kujawsko-pomorskie, Polska",1751621506.0,Q106681,,1.0,matched_db_api
Gombin,5104Gm1,Warsaw,51.0,4.0,Pale,Poland,0,2589.0,5137.0,1.0,Bezuezdnyi gorod,,,5137.0,,Warsaw,Gostynin,52.39942,19.73072,"Gąbin, powiat płocki, województwo mazowieckie, Polska",31709942.0,Q990808,,1.0,matched_db_api
Gostynin,5104Gs1,Warsaw,51.0,4.0,Pale,Poland,0,1849.0,6747.0,1.0,Uezdnyi gorod,,,6747.0,,Warsaw,Gostynin,52.4287607,19.4612956,"Rataje, powiat gostyniński, województwo mazowieckie, Polska",31709532.0,Q983735,,1.0,matched_db_api
Kernozia,5104Kr1,Warsaw,51.0,4.0,Pale,Poland,0,222.0,536.0,1.0,posad,,,536.0,,Warsaw,Gostynin,52.2687653,19.8710998,"Kiernozia, powiat łowicki, województwo łódzkie, Polska",31708678.0,Q769820,,0.941,matched_db_api
Przhibyshev,5104Pr1,Warsaw,51.0,4.0,Pale,Poland,0,121.0,1152.0,1.0,posad,,,1152.0,,Warsaw,Gostynin,51.664084,20.8550539,Przybyszew,692616433.0,Q7253562,,0.667,matched_db_api
Sanniki,5104Sn1,Warsaw,51.0,4.0,Pale,Poland,0,216.0,1409.0,1.0,selo,,,1409.0,,Warsaw,Gostynin,52.33089,19.86693,"Sanniki, powiat gostyniński, województwo mazowieckie, Polska",31705619.0,Q986130,,1.0,matched_db_api
Tarchin,5104Tr1,Warsaw,51.0,4.0,Pale,Poland,0,1281.0,2117.0,1.0,posad,,,2117.0,,Warsaw,Gostynin,51.9802935,20.8339613,Tarczyn,31865115.0,Q1922330,,1.0,matched_db_api
Blendov,5105Bl1,Warsaw,51.0,5.0,Pale,Poland,0,859.0,1935.0,1.0,posad,,,1935.0,,Warsaw,Groitsy,51.7773605,20.6972794,"Błędów, powiat grójecki, województwo mazowieckie, Polska",6631062.0,Q2628943,,0.769,matched_reverse
Gora-Kal'variia,5105Gr1,Warsaw,51.0,5.0,Pale,Poland,0,2919.0,5297.0,1.0,posad,,,5297.0,,Warsaw,Groitsy,51.9843765,21.2140226,"Góra Kalwaria, powiat piaseczyński, województwo mazowieckie, Polska",2694689.0,Q985642,גורה קלוואריה,0.963,matched_reverse
Groitsy,5105Gr2,Warsaw,51.0,5.0,Pale,Poland,0,3737.0,6028.0,1.0,Uezdnyi gorod,,,6028.0,,Warsaw,Groitsy,51.8655126,20.8675017,Grójec,1854936860.0,Q391461,גרוייץ,0.857,matched_db_api
Goshchin,5105Gs1,Warsaw,51.0,5.0,Pale,Poland,0,185.0,982.0,1.0,posad,,,982.0,,Warsaw,Groitsy,51.7322001,20.8538194,Goszczyn,1908946184.0,,,0.625,matched_db_api
Mogel'nitse,5105Mg1,Warsaw,51.0,5.0,Pale,Poland,0,2352.0,4100.0,1.0,posad,,,4100.0,,Warsaw,Groitsy,51.6929526,20.723371,Mogielnica,368033575.0,Q2160056,,0.9,matched_db_api
Varka,5105Vr1,Warsaw,51.0,5.0,Pale,Poland,0,2548.0,4274.0,1.0,Zashtatnyi gorod,,,4274.0,,Warsaw,Groitsy,51.7850969,21.1833835,Warka,368033581.0,Q276857,,1.0,matched_db_api
Dombrovitse,5106Dm1,Warsaw,51.0,6.0,Pale,Poland,0,209.0,1865.0,1.0,posad,,,1865.0,,Warsaw,Kutno,52.3156388,19.08451,Dąbrowice,31710268.0,Q985780,,0.6,matched_db_api
Krosnevitse,5106Kr1,Warsaw,51.0,6.0,Pale,Poland,0,1050.0,2162.0,1.0,posad,,,2162.0,,Warsaw,Kutno,52.2560639,19.1689326,"Krośniewice, powiat kutnowski, województwo łódzkie, Polska",2929610.0,Q999644,,1.0,matched_reverse
Kutno,5106Kt1,Warsaw,51.0,6.0,Pale,Poland,0,5347.0,11250.0,1.0,Uezdnyi gorod,,,11250.0,,Warsaw,Kutno,52.2317559,19.3570182,"Kutno, powiat kutnowski, województwo łódzkie, Polska",253556355.0,Q202160,,1.0,matched_db_api
Zhikhlin,5106Zk1,Warsaw,51.0,6.0,Pale,Poland,0,2268.0,4840.0,1.0,posad,,,4840.0,,Warsaw,Kutno,52.2440088,19.6260932,Żychlin,31703294.0,Q393228,,1.0,matched_db_api
Bieliavy,5107Bl1,Warsaw,51.0,7.0,Pale,Poland,0,186.0,626.0,1.0,posad,,,626.0,,Warsaw,Lovich,52.0750602,19.6568518,Bielawy,31711222.0,Q392339,,0.8,matched_db_api
Bolimov,5107Bl2,Warsaw,51.0,7.0,Pale,Poland,0,802.0,1480.0,1.0,posad,,,1480.0,,Warsaw,Lovich,52.0762415,20.163478,Bolimów,292137678.0,Q627392,,1.0,matched_db_api
Lovich,5107Lv1,Warsaw,51.0,7.0,Pale,Poland,0,3709.0,12368.0,1.0,Uezdnyi gorod,,,12368.0,,Warsaw,Lovich,52.107683,19.9447873,Łowicz,31707960.0,Q109992,,1.0,matched_db_api
Lyshkovitse,5107Ly1,Warsaw,51.0,7.0,Pale,Poland,0,373.0,2278.0,1.0,derevnia,,,2278.0,,Warsaw,Lovich,51.9838704,19.9093515,Łyszkowice,31880270.0,Q2261533,,0.667,matched_db_api
Sobota,5107Sb1,Warsaw,51.0,7.0,Pale,Poland,0,325.0,669.0,1.0,posad,,,669.0,,Warsaw,Lovich,52.1157514,19.6870648,"Sobota, gmina Bielawy, powiat łowicki, województwo łódzkie, 99-423, Polska",280562293.0,Q7550157,,1.0,matched_nominatim
Aleksandrovo-Troianovo,5108Al1,Warsaw,51.0,8.0,Pale,Poland,0,286.0,2174.0,1.0,selo,,,2174.0,,Warsaw,Neshava,52.8765365,18.6935744,Aleksandrów Kujawski,598899114.0,Q325124,,0.634,matched_db_api
Neshava,5108Ns1,Warsaw,51.0,8.0,Pale,Poland,0,310.0,2639.0,1.0,Uezdnyi gorod,,,2639.0,,Warsaw,Neshava,52.8334518,18.9011049,Nieszawa,1778452735.0,Q682046,,1.0,matched_db_api
Osentsiny,5108Os1,Warsaw,51.0,8.0,Pale,Poland,0,392.0,840.0,1.0,posad,,,840.0,,Warsaw,Neshava,52.6290542,18.7229038,Osięciny,692623474.0,,,0.706,matched_db_api
Piotrkov,5108Pt1,Warsaw,51.0,8.0,Pale,Poland,0,654.0,861.0,1.0,posad,,,861.0,,Warsaw,Neshava,52.5667,18.5,Piotrkov,,,,,legacy_coords
Radieev,5108Rd1,Warsaw,51.0,8.0,Pale,Poland,0,422.0,2293.0,1.0,posad,,,2293.0,,Warsaw,Neshava,52.6251015,18.5269434,Radziejów,1854937069.0,Q324875,,0.667,matched_db_api
Sluzhevo,5108Sl1,Warsaw,51.0,8.0,Pale,Poland,0,432.0,1509.0,1.0,posad,,,1509.0,,Warsaw,Neshava,52.85548,18.64856,Służewo,692622751.0,Q7667552,,0.8,matched_db_api
Siennitsa,5108Sn1,Warsaw,51.0,8.0,Pale,Poland,0,599.0,938.0,1.0,posad,,,938.0,,Warsaw,Neshava,52.0924039,21.6255369,"Siennica, powiat miński, województwo mazowieckie, Polska",3272453303.0,,,0.609,matched_reverse
Tsiekhotsinek,5108Ts1,Warsaw,51.0,8.0,Pale,Poland,0,233.0,1263.0,1.0,selo,,,1263.0,,Warsaw,Neshava,52.882552,18.7906883,Ciechocinek,598900398.0,Q985659,,0.96,matched_db_api
Kalushin,5109Kl1,Warsaw,51.0,9.0,Pale,Poland,0,6447.0,8737.0,1.0,Bezuezdnyi gorod,,,8737.0,,Warsaw,Novo-Minsk,52.2087832,21.811881,Kałuszyn,1854936901.0,Q987160,קאלושין,1.0,matched_db_api
Kolbel',5109Kl2,Warsaw,51.0,9.0,Pale,Poland,0,1721.0,2164.0,1.0,posad,,,2164.0,,Warsaw,Novo-Minsk,52.0648811,21.4804165,Kołbiel,31696019.0,Q2060255,,1.0,matched_db_api
Karchev,5109Kr1,Warsaw,51.0,9.0,Pale,Poland,0,1025.0,2861.0,1.0,posad,,,2861.0,,Warsaw,Novo-Minsk,52.0782795,21.2508068,Karczew,31696813.0,Q991950,,1.0,matched_db_api
Liatovich,5109Lt1,Warsaw,51.0,9.0,Pale,Poland,0,423.0,1884.0,1.0,posad,,,1884.0,,Warsaw,Novo-Minsk,52.0262727,21.8075415,Latowicz,1854936916.0,Q2347920,,0.706,matched_db_api
Novo-Minsk,5109Nv1,Warsaw,51.0,9.0,Pale,Poland,0,3655.0,9286.0,1.0,Uezdnyi gorod,,,9286.0,,Warsaw,Novo-Minsk,52.1812046,21.5587372,Mińsk Mazowiecki,31692413.0,Q648071,,0.615,matched_db_api
Stanislavov,5109St1,Warsaw,51.0,9.0,Pale,Poland,0,601.0,2083.0,1.0,posad,,,2083.0,,Warsaw,Novo-Minsk,52.2897723,21.5471724,"Stanisławów, powiat miński, województwo mazowieckie, Polska",11695769.0,Q2114006,,0.818,matched_reverse
Villi,5109Vl1,Warsaw,51.0,9.0,Pale,Poland,0,114.0,726.0,1.0,derevnia,,,726.0,,Warsaw,Novo-Minsk,52.1041197,21.2681092,Otwock,31690587.0,Q745059,,0.609,matched_db_api
Zavady,5109Zv1,Warsaw,51.0,9.0,Pale,Poland,0,120.0,569.0,1.0,derevnia,,,569.0,,Warsaw,Novo-Minsk,53.1553435,22.6666631,"Zawady, powiat białostocki, województwo podlaskie, Polska",31569386.0,Q768178,,0.833,matched_db_api
Chervinsk,5110Cr1,Warsaw,51.0,10.0,Pale,Poland,0,384.0,1312.0,1.0,posad,,,1312.0,,Warsaw,Plonsk,52.4,20.3,Chervinsk,,,,,legacy_coords
Kuchary,5110Kc1,Warsaw,51.0,10.0,Pale,Poland,1,,,0.0,,,Not mentioned in census; May be no Jews or less than 500 people,,,Warsaw,Plonsk,52.6839437,20.5708454,"Kuchary, Kuchary Królewskie, gmina Sochocin, powiat płoński, województwo mazowieckie, Polska",3009674929.0,,,1.0,matched_nominatim
Nove-Miasto,5110Nv1,Warsaw,51.0,10.0,Pale,Poland,0,956.0,1870.0,1.0,posad,,,1870.0,,Warsaw,Plonsk,52.6563159,20.6307362,Nowe Miasto,52830261.0,Q3077833,,0.952,matched_db_api
Plonsk,5110Pl1,Warsaw,51.0,10.0,Pale,Poland,0,4447.0,7900.0,1.0,Uezdnyi gorod,,,7900.0,,Warsaw,Plonsk,52.6226617,20.3705091,Płońsk,31601272.0,Q270656,,1.0,matched_db_api
Zakrochim,5110Zk1,Warsaw,51.0,10.0,Pale,Poland,0,2226.0,4518.0,1.0,Bezuezdnyi gorod,,,4518.0,,Warsaw,Plonsk,52.4333534,20.6116771,Zakroczym,31684011.0,Q144773,,1.0,matched_db_api
Nasel'sk,5111Ns1,Warsaw,51.0,11.0,Pale,Poland,0,3030.0,4693.0,1.0,Bezuezdnyi gorod,,,4693.0,,Warsaw,Pultusk,52.5867531,20.8130115,Nasielsk,31603215.0,Q1579038,נאשיילסק,1.0,matched_db_api
Pultusk,5111Pl1,Warsaw,51.0,11.0,Pale,Poland,0,5603.0,15968.0,1.0,Uezdnyi gorod,,,15968.0,,Warsaw,Pultusk,52.7051109,21.0840274,Pułtusk,31600109.0,Q62937,,1.0,matched_db_api
Sokhotsin,5111Sk1,Warsaw,51.0,11.0,Pale,Poland,0,449.0,1334.0,1.0,posad,,,1334.0,,Warsaw,Pultusk,52.6898865,20.4707992,Sochocin,31598264.0,Q3078177,,0.778,matched_db_api
Sorotsk,5111Sr1,Warsaw,51.0,11.0,Pale,Poland,0,2054.0,3916.0,1.0,posad,,,3916.0,,Warsaw,Pultusk,52.5135193,21.0731162,Serock,31598985.0,Q569838,,0.857,matched_db_api
Vyshkov,5111Vy1,Warsaw,51.0,11.0,Pale,Poland,0,3207.0,5038.0,1.0,posad,,,5038.0,,Warsaw,Pultusk,52.5928035,21.4584581,Wyszków,31595515.0,Q910997,וישקוב,0.857,matched_db_api
Dobre,5112Db1,Warsaw,51.0,12.0,Pale,Poland,0,385.0,1004.0,1.0,selo,,,1004.0,,Warsaw,Radimin,52.32171,21.67852,"Dobre, powiat miński, województwo mazowieckie, Polska",31699972.0,Q2584782,,1.0,matched_db_api
Iadov,5112Id1,Warsaw,51.0,12.0,Pale,Poland,0,1272.0,1797.0,1.0,posad,,,1797.0,,Warsaw,Radimin,52.4783418,21.6326999,Jadów,349176177.0,Q1871384,,0.6,matched_db_api
Kamenchik,5112Km1,Warsaw,51.0,12.0,Pale,Poland,0,170.0,1215.0,1.0,posad,,,1215.0,,Warsaw,Radimin,52.60318,21.54149,Kamieńczyk,692602413.0,Q1904081,,0.737,matched_db_api
Radimin,5112Rd1,Warsaw,51.0,12.0,Pale,Poland,0,2136.0,4172.0,1.0,Uezdnyi gorod,,,4172.0,,Warsaw,Radimin,52.4176347,21.1807836,Radzymin,348945767.0,Q609246,,0.933,matched_db_api
Tlushch,5112Tl1,Warsaw,51.0,12.0,Pale,Poland,1,,,0.0,,,Not mentioned in census; May be no Jews or less than 500 people,,,Warsaw,Radimin,52.4301697,21.4355074,"Tłuszcz, powiat wołomiński, województwo mazowieckie, Polska",1854937210.0,Q1826232,טלושץ',1.0,matched_db_api
Volomin,5112Vl1,Warsaw,51.0,12.0,Pale,Poland,1,,,0.0,,,Not mentioned in census; May be no Jews or less than 500 people,,,Warsaw,Radimin,52.3468689,21.2420179,Wołomin,1854937229.0,Q930149,,1.0,matched_db_api
Skernevitsy,5113Sk1,Warsaw,51.0,13.0,Pale,Poland,0,3069.0,10745.0,1.0,Uezdnyi gorod,,,10745.0,,Warsaw,Skernevitsy,51.9568581,20.1430044,Skierniewice,31866436.0,Q2734,סקרנביץ,0.909,matched_db_api
Skernevka Novaia i Novaia ulit,5113Sk2,Warsaw,51.0,13.0,Pale,Poland,0,140.0,1375.0,1.0,derevnia,,"Now, probably, part of Skernevitsy",1375.0,,Warsaw,Skernevitsy,51.9568581,20.1430044,"Skierniewice, województwo łódzkie, Polska",31866436.0,Q2734,סקרנביץ,1.0,matched_refined
Ilov,5114Il1,Warsaw,51.0,14.0,Pale,Poland,0,320.0,588.0,1.0,posad,,,588.0,,Warsaw,Sokhachev,52.3395204,20.0262978,Iłów,31698033.0,Q1955466,,0.75,matched_db_api
Sokhachev,5114Sk1,Warsaw,51.0,14.0,Pale,Poland,0,3800.0,6038.0,1.0,Uezdnyi gorod,,,6038.0,,Warsaw,Sokhachev,52.2296562,20.2379379,Sochaczew,31687374.0,Q250485,,1.0,matched_db_api
Blashki,5201Bl1,Kalisz,52.0,1.0,Pale,Poland,0,2320.0,3995.0,1.0,Bezuezdnyi gorod,,,3995.0,,Kalisz,Kalish,51.6525206,18.4333114,Błaszki,31811278.0,Q989423,,1.0,matched_db_api
Ivanovitse,5201Iv1,Kalisz,52.0,1.0,Pale,Poland,0,68.0,665.0,1.0,posad,,,665.0,,Kalisz,Kalish,51.6546044,18.3272055,Iwanowice,31802395.0,Q11714528,,0.632,matched_db_api
Kalish,5201Kl1,Kalisz,52.0,1.0,Pale,Poland,0,7597.0,24418.0,1.0,Gubernskii gorod,,,24418.0,,Kalisz,Kalish,51.7624752,18.0895358,Kalisz,1697928657.0,Q52842,קאַליש,1.0,matched_db_api
Koz'minsk,5201Kz1,Kalisz,52.0,1.0,Pale,Poland,0,473.0,1720.0,1.0,posad,,,1720.0,,Kalisz,Kalish,51.798301,18.3383583,Koźminek,1854936912.0,Q986029,,0.875,matched_db_api
Stavishin,5201St1,Kalisz,52.0,1.0,Pale,Poland,0,462.0,2206.0,1.0,poselok,,,2206.0,,Kalisz,Kalish,51.9182364,18.1115413,"Stawiszyn, powiat kaliski, województwo wielkopolskie, Polska",31786974.0,Q1002685,,1.0,matched_db_api
Boleslavets,5202Bl1,Kalisz,52.0,2.0,Pale,Poland,0,407.0,1348.0,1.0,posad,,,1348.0,,Kalisz,Veliun',51.1983915,18.1918005,Bolesławiec,31810980.0,Q891331,,0.957,matched_db_api
Dzialoshin,5202Dz1,Kalisz,52.0,2.0,Pale,Poland,0,2263.0,4082.0,1.0,posad,,,4082.0,,Kalisz,Veliun',51.1167859,18.8651624,"Działoszyn, powiat pajęczański, województwo łódzkie, Polska",31806052.0,Q1015152,,1.0,matched_db_api
Liututov,5202Lt1,Kalisz,52.0,2.0,Pale,Poland,0,829.0,1445.0,1.0,posad,,,1445.0,,Kalisz,Veliun',51.3712494,18.4346007,"Lututów, powiat wieruszowski, województwo łódzkie, Polska",31796064.0,Q800009,,0.933,matched_db_api
Osiakov,5202Os1,Kalisz,52.0,2.0,Pale,Poland,0,552.0,1233.0,1.0,posad,,,1233.0,,Kalisz,Veliun',51.2889752,18.7911041,"Osjaków, powiat wieluński, województwo łódzkie, Polska",31793239.0,Q985766,,0.857,matched_db_api
Prashka,5202Pr1,Kalisz,52.0,2.0,Pale,Poland,0,1878.0,3131.0,1.0,posad,,,3131.0,,Kalisz,Veliun',51.05536,18.4485221,Praszka,31790981.0,Q569938,,1.0,matched_db_api
Veliun',5202Vl1,Kalisz,52.0,2.0,Pale,Poland,0,2733.0,7850.0,1.0,Uezdnyi gorod,,,7850.0,,Kalisz,Veliun',51.2204544,18.5700965,Wieluń,419734829.0,Q101530,ויילון,1.0,matched_db_api
