index,name,prov,dist,pale,region,jews,total,type,no_jews,is_census,total_flag,jewish_flag,comments,name_he,modern_name,dist_code,index_sht,osm_id,wikidata_id,lat,lon
2021,Ukhane,Lublin,Grubeshov,1,Poland,1386,1980,posad,0,1,"","","","",Uchanie,5503,5503Uk1,371977700,Q2433817,50.9079164,23.6471712
2022,Frampol',Lublin,Zamost'e,1,Poland,1251,2539,posad,0,1,"","","",פראמפול,Frampol,5504,5504Fr1,1854936850,Q985646,50.671832,22.6698666
2023,Gorai,Lublin,Zamost'e,1,Poland,473,1738,posad,0,1,"","","",גוריי,Goraj,5504,5504Gr1,1859446993,Q1893589,50.7212294,22.6682146
2024,Krasnobrod,Lublin,Zamost'e,1,Poland,1378,1817,posad,0,1,"","","","",Krasnobród,5504,5504Kr1,31892394,Q999623,50.5460046,23.2115593
2025,Rudka,Lublin,Zamost'e,1,Poland,236,876,derevnia,0,1,"","","","","Rudka, Zawadówka, gmina Rejowiec, powiat chełmski, województwo lubelskie, Polska",5504,5504Rd1,2176838703,"",51.1305556,23.3861111
2026,Shchebreshin,Lublin,Zamost'e,1,Poland,2518,6122,Bezuezdnyi gorod,0,1,"","","",שצ'בז'שין,Szczebrzeszyn,5504,5504Sc1,371949255,Q436,50.6946972,22.9786754
2027,Skerbeshov,Lublin,Zamost'e,1,Poland,159,929,selo,0,1,"","","","",Skierbieszów,5504,5504Sk1,371949195,"",50.8520295,23.3672563
2028,Zamost'e,Lublin,Zamost'e,1,Poland,7234,14705,Uezdnyi gorod,0,1,"","","",זמושץ',Zamość,5504,5504Zm1,253548556,Q145972,50.7170854,23.2525711
2029,Zvierinets,Lublin,Zamost'e,1,Poland,100,794,imenie grafa Zamoiskago,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,"","Zwierzyniec, powiat zamojski, województwo lubelskie, Polska",5504,5504Zv1,277724666,Q1946056,50.6145878,22.9706317
2030,Gorzhkov,Lublin,Krasnostav,1,Poland,303,641,posad,0,1,"","","","",Gorzków-Wieś,5505,5505Gr1,2688315401,"",50.9457044,23.0012322
2031,Gury,Lublin,Krasnostav,1,Poland,188,1241,derevnia,0,1,"","","","",Góry,5505,5505Gr2,2690542135,"",50.9431208,23.0147929
2032,Izbitsa,Lublin,Krasnostav,1,Poland,3019,3172,posad,0,1,"","","","",Izbica,5505,5505Iz1,1850625500,Q2039456,50.8927773,23.1587974
2033,Khlaniuv,Lublin,Krasnostav,1,Poland,,,"",1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"","Chłaniów, powiat krasnostawski, województwo lubelskie, Polska",5505,5505Kl1,31898390,Q5118956,50.8365987,22.8722102
2034,Krasnichin,Lublin,Krasnostav,1,Poland,323,594,derevnia,0,1,"","","","",Kraśniczyn,5505,5505Kr1,1859414351,"",50.9329004,23.351823
2035,Krasnostav,Lublin,Krasnostav,1,Poland,1933,9846,Uezdnyi gorod,0,1,"","","","","Красностав, Берездівська сільська громада, Шепетівський район, Хмельницька область, 30085, Україна",5505,5505Kr2,337522431,Q4239088,50.4094642,27.1791527
2036,Lopennik,Lublin,Krasnostav,1,Poland,134,1933,selo,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for these places;,"","Łopiennik Górny, powiat krasnostawski, województwo lubelskie, Polska",5505,5505Lp1,31873825,Q1895208,51.0441503,23.0220663
2037,Tarnogura,Lublin,Krasnostav,1,Poland,93,1308,posad,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,"",Tarnogóra,5505,5505Tr1,1850648044,Q2976352,50.8951503,23.1368386
2038,Turobin,Lublin,Krasnostav,1,Poland,1509,2377,posad,0,1,"","","","","Turobin, powiat biłgorajski, województwo lubelskie, Polska",5505,5505Tr2,371948723,"",50.8218458,22.7448995
2039,Vysoke,Lublin,Krasnostav,1,Poland,280,786,selo,0,1,"","","","","Wysokie, powiat lubelski, województwo lubelskie, Polska",5505,5505Vy1,7566464,Q615400,50.9096673,22.6650013
2040,Zholkevka,Lublin,Krasnostav,1,Poland,1476,2110,posad,0,1,"","","","","Żółkiew-Kolonia, powiat krasnostawski, województwo lubelskie, Polska",5505,5505Zl1,7430602,Q8083533,50.9033569,22.8298529
2041,Chemerniki,Lublin,Liubartov,1,Poland,969,2249,posad,0,1,"","","","",Czemierniki,5506,5506Cm1,362658837,Q2557505,51.6743703,22.6380937
2042,Firlei,Lublin,Liubartov,1,Poland,174,1183,posad,0,1,"","","","","Firlej, powiat lubartowski, województwo lubelskie, Polska",5506,5506Fr1,7815684,Q2221577,51.5582926,22.5054567
2043,Glusk,Lublin,Liubartov,1,Poland,344,800,posad,0,1,"","","",הלוסק,"Глуск, Глускі раён, Магілёўская вобласць, Беларусь",5506,5506Gl1,242978953,Q2995174,52.8990282,28.6855599
2044,Kamenka,Lublin,Liubartov,1,Poland,793,2485,posad,0,1,"","","","",Kamionka,5506,5506Km1,362656279,Q130536,51.4711228,22.4644249
2045,Liubartov,Lublin,Liubartov,1,Poland,2649,5237,Uezdnyi gorod,0,1,"","","","",Lubartów,5506,5506Lb1,363634412,Q283885,51.4660473,22.6052895
2046,Lenchna,Lublin,Liubartov,1,Poland,2446,3676,Bezuezdnyi gorod,0,1,"","","","",Łęczna,5506,5506Ln1,1841117363,Q384433,51.3002941,22.886766
2047,Mikhov,Lublin,Liubartov,1,Poland,1643,2791,posad,0,1,"","","","",Michów,5506,5506Mk1,1905986173,Q1980231,51.52365,22.3137905
2048,Vieniava,Lublin,Liubartov,1,Poland,1427,3123,posad,0,1,"","","","","",5506,5506Vn1,,"",,
2049,Bobrovniki,Lublin,"",1,Poland,282,1273,posad,0,1,"","","","",Bobrowniki,5507,5507Bb1,1905986014,"",51.5486415,21.9333804
2050,Baranov,Lublin,"",1,Poland,1398,2381,posad,0,1,"","","","",Baranów,5507,5507Br1,1911965509,Q2147121,51.5575254,22.1358528
2051,Irena,Lublin,"",1,Poland,2711,3405,posad,0,1,"","",Points to the same place: -504460,"",Irena,5507,5507Ir1,31876425,"",51.5666667,21.8666667
2052,Iuzefov,Lublin,"",1,Poland,2308,2674,posad,0,1,"","","","","Józefów nad Wisłą, powiat opolski, województwo lubelskie, Polska",5507,5507Iz1,1863582667,Q4534209,51.0408518,21.8296779
2053,Konskovolia,Lublin,"",1,Poland,1453,2773,posad,0,1,"","","","","Końskowola, powiat puławski, województwo lubelskie, Polska",5507,5507Kn1,7769769,Q1959,51.4091024,22.0517983
2054,Kurov,Lublin,"",1,Poland,2107,3980,posad,0,1,"","","","",Kurów,5507,5507Kr1,362657439,Q2316,51.3888553,22.1862143
2055,Kazimerzh,Lublin,"",1,Poland,1772,3402,posad,0,1,"","","","",Kazimierz Dolny,5507,5507Kz1,31875542,Q774098,51.3220058,21.947372
2056,Markushov,Lublin,"",1,Poland,1123,1732,posad,0,1,"","","","",Markuszów,5507,5507Mr1,1905986149,Q2380331,51.3743264,22.2608579
2057,Novaia Aleksandriia,Lublin,"",1,Poland,4069,8617,posad,0,1,"","",Type is entered as it mentioned in the census,"",Puławy,5507,5507Nv1,362654902,Q320007,51.4171713,21.9720582
2058,Opole,Lublin,"",1,Poland,3323,5528,posad,0,1,"","","","",Kolonia Opole,5507,5507Op1,3009714701,"",51.1341659,21.9863352
2059,Pulavskaia Ves',Lublin,"",1,Poland,363,2060,derevnia,0,1,"","",Probably united with Pu?awy (Novaia Aleksandriia),"","",5507,5507Pl1,,"",,
2060,Vonvol'nitsa,Lublin,"",1,Poland,836,2353,posad,0,1,"","","","","Wąwolnica, powiat puławski, województwo lubelskie, Polska",5507,5507Vn1,31864701,Q1947607,51.2935314,22.1465024
2061,Iarchov,Lublin,Tomashov,1,Poland,348,487,posad,0,1,"","","","",Jarczów,5508,5508Ir1,371948598,Q2148486,50.4238092,23.5907739
2062,Komarov,Lublin,Tomashov,1,Poland,1568,2618,posad,0,1,"","","","",Kolonia,5508,5508Km1,3009715752,"",50.6141667,23.4675001
2063,Teliatin,Lublin,Tomashov,1,Poland,85,743,koloniia,0,1,"","","","",Telatyn,5508,5508Tl1,1859389790,Q2402868,50.527024,23.8439408
2064,Tomashov,Lublin,Tomashov,1,Poland,3646,6233,Uezdnyi gorod,0,1,"","","",טומשוב לובלסקי,Tomaszów Lubelski,5508,5508Tm1,1837516733,Q911009,50.4469315,23.4165561
2065,Tyshovtsy,Lublin,Tomashov,1,Poland,1898,2201,posad,0,1,"","","","",Tyszowce,5508,5508Ty1,371949745,Q1946027,50.6172008,23.6982172
2066,Volitsa Sniatvaskaia,Lublin,Tomashov,1,Poland,64,511,koloniia,0,1,"","",May be it because all the rest are in Austro-Hungarian area,"",Volitsa Sniatvaskaia,5508,5508Vl1,,"",50.66667,24.51667
2067,Kholm,Lublin,Kholm,1,Poland,7615,18452,Uezdnyi gorod,0,1,"","","",חלם,"Chełm, województwo lubelskie, Polska",5509,5509Kl1,253543591,Q234184,51.1339221,23.4711548
2068,Oblone,Lublin,Kholm,1,Poland,232,1286,derevnia,0,1,"","","As I understood now is a part of Chelm : http://golubie.pl/?chelm,119","",Błonie,5509,5509Ob1,3089110113,"",51.1387926,23.4775618
2069,Pugachev,Lublin,Kholm,1,Poland,280,1368,posad,0,1,"","","","","",5509,5509Pg1,,"",,
2070,Ruda,Lublin,Kholm,1,Poland,176,676,koloniia,0,1,"","","","",Ruda,5509,5509Rd1,2688315518,Q1447184,51.2573299,23.5846425
2071,Ruda,Lublin,Kholm,1,Poland,130,647,stekol'nyi zavod,0,1,"","","","",Ruda,5509,5509Rd2,2688315518,Q1447184,51.2573299,23.5846425
2072,Reiovets,Lublin,Kholm,1,Poland,1605,2175,posad,0,1,"","","",ריובייץ,Rejowiec,5509,5509Rv1,1859515654,Q3912975,51.0945453,23.2832851
2073,Siedlishche,Lublin,Kholm,1,Poland,1331,1571,posad,0,1,"","","",שיידלישצ'ה,Siedliszcze,5509,5509Sd1,368746637,Q172946,51.1946235,23.1648455
2074,Selets,Lublin,Kholm,1,Poland,89,701,derevnia,0,1,"","","","","Сялец, Бярозаўскі раён, Брэсцкая вобласць, Беларусь",5509,5509Sl1,242987082,Q48491,52.5877191,24.8689959
2075,Savin,Lublin,Kholm,1,Poland,458,1776,posad,0,1,"","","","",Sawin,5509,5509Sv1,1859515694,"",51.2724096,23.4366676
2076,Svierzhe,Lublin,Kholm,1,Poland,653,2060,posad,0,1,"","","","",Świerże,5509,5509Sv2,1859516002,"",51.2173194,23.7353656
2077,Tsytsov,Lublin,Kholm,1,Poland,88,942,koloniia,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,"",Tsytsov,5509,5509Ts1,,"",51.3,23.15
2078,Voislavitse,Lublin,Kholm,1,Poland,1619,1983,posad,0,1,"","","","",Wojsławice,5509,5509Vs1,1859414450,"",50.9195986,23.5474493
2079,Annopol',Lublin,Ianov,1,Poland,1331,1692,posad,0,1,"","","","",Annopol,5510,5510An1,371978037,Q567332,50.8851655,21.8550836
2080,Ianov,Lublin,Ianov,1,Poland,2771,7919,Uezdnyi gorod,0,1,"","","",יאנוב לובלסקי,Janów Lubelski,5510,5510In1,371949690,Q991840,50.7065895,22.4110663
2081,Khrzhanov,Lublin,Ianov,1,Poland,93,1811,derevnia,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for these places;,"","Chrzanów Trzeci, powiat janowski, województwo lubelskie, Polska",5510,5510Kr1,1859446968,Q2394660,50.7719699,22.6017221
2082,Krasnik,Lublin,Ianov,1,Poland,3367,8257,Bezuezdnyi gorod,0,1,"","","","",Kraśnik,5510,5510Kr2,371949273,Q983723,50.9249236,22.229206
2083,Modliborzhitse,Lublin,Ianov,1,Poland,859,1792,posad,0,1,"","","","","Modliborzyce, powiat janowski, województwo lubelskie, Polska",5510,5510Md1,5313888,Q2135041,50.7534467,22.3291714
2084,Rakhov,Lublin,Ianov,1,Poland,,,"",1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"","Rachów, Annopol, gmina Annopol, powiat kraśnicki, województwo lubelskie, 23-235, Polska",5510,5510Rk1,371788090,"",50.8867141,21.8607037
2085,Urzhendov,Lublin,Ianov,1,Poland,288,991,posad,0,1,"","","","",Urzędów,5510,5510Ur1,371949259,Q2044194,50.9939046,22.1435756
2086,Zdilovitse,Lublin,Ianov,1,Poland,0,1557,derevnia,0,1,"","",Calculated by subtraction from Total value any other groups mentioned in census for this place;,"","Zdziłowice Drugie, gmina Godziszów, powiat janowski, województwo lubelskie, 23-303, Polska",5510,5510Zd1,7447384,Q123380128,50.8165645,22.5265662
2087,Zaklikov,Lublin,Ianov,1,Poland,1049,2596,posad,0,1,"","","","","Zaklików, powiat stalowowolski, województwo podkarpackie, Polska",5510,5510Zk1,4729321,Q2319835,50.7554368,22.1020214
2088,Zakrzhuvek,Lublin,Ianov,1,Poland,38,1445,selo,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,"",Zakrzówek,5510,5510Zk2,31884775,Q961950,50.9511963,22.379799
2089,Belkhatov,Piotrkow,Petrokov,1,Poland,2987,3859,posad,0,1,"","","","",Bełchatów,5601,5601Bl1,1758913960,Q157992,51.3667319,19.3694645
2090,Gorzhkovitse,Piotrkow,Petrokov,1,Poland,273,757,selo,0,1,"","","","",Gorzkowice,5601,5601Gr1,31880886,Q2217528,51.2151631,19.5959459
2091,Grokholitse,Piotrkow,Petrokov,1,Poland,125,993,posad,0,1,"","","","",Grocholice,5601,5601Gr2,3009704092,"",51.3354696,19.3751403
2092,Kleshchova,Piotrkow,Petrokov,1,Poland,226,512,selo,0,1,"","","","",Kleshchova,5601,5601Kl1,,"",51.55,19.71667
2093,Kamensk,Piotrkow,Petrokov,1,Poland,787,1851,posad,0,1,"","","","",Kamieńsk,5601,5601Km1,31880716,Q991887,51.204172,19.4970714
2094,Parzhnevitse,Piotrkow,Petrokov,1,Poland,54,500,koloniia,0,1,"","","","",Parzniewice,5601,5601Pr1,31879904,Q16586418,51.298091,19.5168408
2095,Petrokov,Piotrkow,Petrokov,1,Poland,9543,31182,Gubernskii gorod,0,1,"","","",פיוטרקוב טריבונלסקי,Piotrków Trybunalski,5601,5601Pt1,769235431,Q158004,51.4082625,19.696167
2096,Rosprzha,Piotrkow,Petrokov,1,Poland,557,901,posad,0,1,"","","","","Rozprza, Wola Grzymalina-Kolonia, Wolica, gmina Kleszczów, powiat bełchatowski, województwo łódzkie, Polska",5601,5601Rs1,3009746994,"",51.1880556,19.3536111
2097,Suleev,Piotrkow,Petrokov,1,Poland,1881,4636,posad,0,1,"","","","",Sulejów,5601,5601Sl1,31879358,Q1015172,51.3549202,19.8890802
2098,Vol'borzh,Piotrkow,Petrokov,1,Poland,437,1705,posad,0,1,"","","","",Wolbórz,5601,5601Vl1,31878876,Q386659,51.5036311,19.830319
2099,Volia Kshishtoporska,Piotrkow,Petrokov,1,Poland,,,"",1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"","Wola Krzysztoporska, powiat piotrkowski, województwo łódzkie, Polska",5601,5601Vl2,31878939,Q8029492,51.3434223,19.5836999
2100,Bendin,Piotrkow,Bendin,1,Poland,10839,23757,Uezdnyi gorod,0,1,"","","","",Będzin,5602,5602Bn1,31902942,Q461513,50.3230785,19.1322201
2101,Cheliadz',Piotrkow,Bendin,1,Poland,353,5978,posad,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,"",Czeladź,5602,5602Cl1,31902399,Q161605,50.3184581,19.0736572
2102,Dembova Gora,Piotrkow,Bendin,1,Poland,,,"",1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"",Dębowa Góra,5602,5602Dm1,31902355,"",50.2791869,19.3605821
2103,Dombrova Staraia,Piotrkow,Bendin,1,Poland,221,2583,derevnia,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,דומברובה,Dąbrowa Górnicza,5602,5602Dm2,1507719599,Q108672,50.3308692,19.2078918
2104,Danduvka,Piotrkow,Bendin,1,Poland,57,521,derevnia,0,1,"","","","",Dańdówka,5602,5602Dn1,31902360,Q9202981,50.2632027,19.1750896
2105,Feliks,Piotrkow,Bendin,1,Poland,77,547,koloniia,0,1,"","",Now is a part of Sosnowets :http://pl.wikipedia.org/wiki/Ostrowy_G≤rnicze,"",Feliks,5602,5602Fl1,3009701445,"",50.2839938,19.2576804
2106,Golonog,Piotrkow,Bendin,1,Poland,56,527,selo,0,1,"","","","","Plac Hutnika, Kasprzak, Gołonóg Południowy, Dąbrowa Górnicza, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 41-303, Polska",5602,5602Gl1,8792820642,"",50.3300114,19.2329992
2107,Grodziets,Piotrkow,Bendin,1,Poland,66,2787,derevnia,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,"",Grodziec,5602,5602Gr1,476434925,Q9276443,50.3490841,19.0831533
2108,Konstantinov,Piotrkow,Bendin,1,Poland,316,3132,koloniia,0,1,"","",Now is a part of Sosnowets : http://pl.wikipedia.org/wiki/Sosnowiec,"","Sosnowiec, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska",5602,5602Kn1,1932681036,"",50.2946032,19.1490464
2109,Kramolov,Piotrkow,Bendin,1,Poland,500,2155,posad,0,1,"","","","",Kromołów,5602,5602Kr1,1219085143,Q11748283,50.4922667,19.4945562
2110,Kozegluvy,Piotrkow,Bendin,1,Poland,206,2101,posad,0,1,"","","","",Koziegłowy,5602,5602Kz1,528078976,Q555042,50.5978707,19.1615203
2111,Lazy,Piotrkow,Bendin,1,Poland,,,"",1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"",Łazy,5602,5602Lz1,1854937260,Q345316,50.4276105,19.3948494
2112,Miiachev,Piotrkow,Bendin,1,Poland,80,560,derevnia,0,1,"","","","",Miiachev,5602,5602Mc1,,"",50.56667,19.31667
2113,Modrzheev,Piotrkow,Bendin,1,Poland,401,1358,posad,0,1,"","","","","Modrzejów, Sosnowiec, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 41-400, Polska",5602,5602Md1,31901153,Q11784547,50.2417111,19.1496783
2114,Myshkovo,Piotrkow,Bendin,1,Poland,110,541,derevnia,0,1,"","","","",Myszków,5602,5602My1,31901067,Q731079,50.5736481,19.3219413
2115,Niemtse,Piotrkow,Bendin,1,Poland,11,524,derevnia,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,"",Cieśle,5602,5602Nm1,3009696146,"",50.2766667,19.2944444
2116,Nivka,Piotrkow,Bendin,1,Poland,271,2098,derevnia,0,1,"","","","",Niwka,5602,5602Nv1,603723477,Q11792430,50.2438424,19.1598421
2117,Ostra-Gurka,Piotrkow,Bendin,1,Poland,164,1487,derevnia,0,1,"","","","",Ostra-Gurka,5602,5602Os1,,"",50.26667,19.13333
2118,Sosnovitse,Piotrkow,Bendin,1,Poland,2921,9048,selo,0,1,"","","",סוסנוביץ,"Sosnowiec, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska",5602,5602Ss1,190817334,Q105060,50.2780834,19.1342944
2119,Strzhemeshischche Vel'ke,Piotrkow,Bendin,1,Poland,505,6636,Derevnia & koloniias Grabotsin & Ostrovy,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for these places;,"",Strzemieszyce Wielkie,5602,5602St1,1932694099,"",50.3128004,19.2795774
2120,Severzh,Piotrkow,Bendin,1,Poland,199,2087,posad,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,"",Siewierz,5602,5602Sv1,31900526,Q989846,50.4710097,19.2318901
2121,Zagurzhe,Piotrkow,Bendin,1,Poland,124,1290,selo,0,1,"","","","",Zagórze,5602,5602Zg1,1932681037,Q8064579,50.3029444,19.1883259
2122,Zombkovitse,Piotrkow,Bendin,1,Poland,141,1165,derevnia,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for these places;,"",Ząbkowice,5602,5602Zm1,474739357,Q4193754,50.3732397,19.2742429
2123,Zharki,Piotrkow,Bendin,1,Poland,2559,4073,posad,0,1,"","","","",Żarki,5602,5602Zr1,31899829,Q149411,50.6259563,19.3645599
2124,Zavertse,Piotrkow,Bendin,1,Poland,3158,16907,derevnia,0,1,"","","","",Zawiercie,5602,5602Zv1,31899799,Q148827,50.4844179,19.4333887
2125,Bendkov,Piotrkow,Breziny,1,Poland,241,626,posad,0,1,"","","","",Będków,5603,5603Bn1,31881509,Q1824768,51.5882028,19.7447311
2126,Breziny,Piotrkow,Breziny,1,Poland,3917,7648,Uezdnyi gorod,0,1,"","","","",Brzeziny,5603,5603Br1,60121372,Q324917,51.8004949,19.7517694
2127,Ezhov,Piotrkow,Breziny,1,Poland,733,1935,posad,0,1,"","","","","Jeżów, powiat brzeziński, województwo łódzkie, Polska",5603,5603Ez1,31880742,Q724474,51.813452,19.9687952
2128,Glavno,Piotrkow,Breziny,1,Poland,1317,2165,posad,0,1,"","","","",Głowno,5603,5603Gl1,31880924,Q867358,51.9660873,19.7135665
2129,Liutomirsk,Piotrkow,Breziny,1,Poland,992,2358,posad,0,1,"","","","","Lutomiersk, powiat pabianicki, województwo łódzkie, Polska",5603,5603Lt1,13623516,Q1006764,51.7550121,19.2120994
2130,Strykovo,Piotrkow,Breziny,1,Poland,1799,3053,posad,0,1,"","","","",Stryków,5603,5603St1,287105545,Q114093,51.9009447,19.6036969
2131,Tomashev,Piotrkow,Breziny,1,Poland,9886,21005,Bezuezdnyi gorod,0,1,"","","","",Tomaszówek,5603,5603Tm1,2600764080,"",51.5493878,20.0259072
2132,Uiazd,Piotrkow,Breziny,1,Poland,816,1595,posad,0,1,"","","","",Ujazd,5603,5603Uz1,2491253154,Q2199861,51.5980362,19.9218143
2133,Lask,Piotrkow,Lask,1,Poland,2862,4229,Uezdnyi gorod,0,1,"","","","",Łask,5604,5604Ls1,31880367,Q324897,51.5929947,19.1334784
2134,Pabiianitse,Piotrkow,Lask,1,Poland,5017,26765,Bezuezdnyi gorod,0,1,"","","","",Pabianice,5604,5604Pb1,31879926,Q158589,51.6639859,19.3535024
2135,Shchertsav,Piotrkow,Lask,1,Poland,962,2754,posad,0,1,"","","","",Shchertsav,5604,5604Sc1,,"",51.3333,19.1167
2136,Vidava,Piotrkow,Lask,1,Poland,530,1632,posad,0,1,"","","","",Widawa,5604,5604Vd1,31784250,Q986128,51.4375,18.94412
2137,Zelev,Piotrkow,Lask,1,Poland,922,2961,koloniia,0,1,"","","","","Zelów, powiat bełchatowski, województwo łódzkie, Polska",5604,5604Zl1,2383836,Q189273,51.4650276,19.2195805
2138,Aleksandrov,Piotrkow,Lodz',1,Poland,1673,5992,posad,0,1,"","","","",Aleksandrów Łódzki,5605,5605Al1,31881622,Q664371,51.8196533,19.3035375
2139,Andzheiov,Piotrkow,Lodz',1,Poland,,,"",1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"",Andrzejki,5605,5605An1,8750729131,"",51.7298433,19.6242707
2140,Konstantinov,Piotrkow,Lodz',1,Poland,1091,5582,posad,0,1,"","","","","Konstantynów Łódzki, powiat pabianicki, województwo łódzkie, Polska",5605,5605Kn1,31880561,Q867349,51.7475546,19.3255118
2141,Lodz',Piotrkow,Lodz',1,Poland,98677,314020,Uezdnyi gorod,0,1,"","","",לודז,Łódź,5605,5605Ld1,30094969,Q580,51.7687323,19.4569911
2142,Pushin,Piotrkow,Lodz',1,Poland,1037,2583,posad,0,1,"","",May be Tushin? Because it sounds close & no Pushin in this Uezd,"",Tuszyn,5605,5605Ps1,31879166,Q403941,51.60308,19.54454
2143,Rzhgov,Piotrkow,Lodz',1,Poland,202,1631,posad,0,1,"","","","","Rzgów, powiat łódzki wschodni, województwo łódzkie, Polska",5605,5605Rz1,19349209,"",51.6602271,19.5094762
2144,Tushin,Piotrkow,Lodz',1,Poland,589,,"",0,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"","Tuszyn, powiat łódzki wschodni, województwo łódzkie, Polska",5605,5605Ts1,31879166,Q403941,51.60308,19.54454
2145,Zgerzh,Piotrkow,Lodz',1,Poland,3548,19108,Bezuezdnyi gorod,0,1,"","","",זגייז',Zgierz,5605,5605Zg1,30092865,Q104407,51.8560819,19.4052228
