uid,index,district,district_id,court,court_id,type,entry_nr,level,name,area_ha,ref_parent,male,female,total,rom_cat,grk_cat,jews,othr,get,pol,rut,oth_lng,houses,lat,lon,modern_name,osm_id,wikidata_id,modern_type,nom_status
730122,12142.0,Wieliczka,73.0,Dobczyce,7301,estate,19.0,parent,Lipnik,857.0,22.0,10.0,7.0,17.0,17.0,,,,,17.0,,,4.0,49.7922904,20.0894906,"Lipnik, gmina Wiśniowa, powiat myślenicki, województwo małopolskie, Polska",3566969.0,Q6556606,village,located
730123,12143.0,Wieliczka,73.0,Dobczyce,7301,estate,20.0,parent,Mierzeń,116.0,23.0,11.0,10.0,21.0,21.0,,,,,21.0,,,1.0,49.8553506,20.1763319,"Mierzeń, gmina Raciechowice, powiat myślenicki, województwo małopolskie, Polska",3564029.0,Q6843878,village,located
730124,12144.0,Wieliczka,73.0,Dobczyce,7301,estate,21.0,parent,Niezdów,95.0,24.0,4.0,6.0,10.0,10.0,,,,,10.0,,,1.0,49.8915408,20.1118918,"Niezdów, gmina Dobczyce, powiat myślenicki, województwo małopolskie, Polska",3552993.0,Q7032079,village,located
730125,12145.0,Wieliczka,73.0,Dobczyce,7301,estate,22.0,parent,Nizowa,73.0,25.0,2.0,3.0,5.0,5.0,,,,,5.0,,,1.0,49.9208014,20.1441829,"Niżowa, gmina Gdów, powiat wielicki, województwo małopolskie, Polska",3334936.0,Q11792560,village,not_found
730126,12146.0,Wieliczka,73.0,Dobczyce,7301,estate,23.0,parent,Nowa Wieś,66.0,26.0,6.0,4.0,10.0,10.0,,,,,10.0,,,1.0,49.9037685,20.0571236,"Nowa Wieś, gmina Dobczyce, powiat myślenicki, województwo małopolskie, Polska",3552301.0,Q7066207,village,located
730128,12147.0,Wieliczka,73.0,Dobczyce,7301,estate,24.0,parent,Poznachowice Dolne,10.0,28.0,,,,,,,,,,,,,49.8131783,20.1177159,"Poznachowice Dolne, gmina Wiśniowa, powiat myślenicki, województwo małopolskie, Polska",3567382.0,Q7237031,village,located
730129,12148.0,Wieliczka,73.0,Dobczyce,7301,estate,25.0,parent,Poznachowice Górne,269.0,29.0,7.0,8.0,15.0,9.0,,6.0,,,15.0,,,2.0,49.8249601,20.1295342,"Poznachowice Górne, gmina Raciechowice, powiat myślenicki, województwo małopolskie, Polska",3564384.0,Q11826123,village,located
730130,12149.0,Wieliczka,73.0,Dobczyce,7301,estate,26.0,parent,Raciechowice,497.0,30.0,14.0,11.0,25.0,20.0,,5.0,,,23.0,,,5.0,49.8448681,20.1371442,"Raciechowice, gmina Raciechowice, powiat myślenicki, województwo małopolskie, Polska",3564713.0,Q2351149,village,located
730132,12150.0,Wieliczka,73.0,Dobczyce,7301,estate,27.0,parent,Sawa,112.0,32.0,13.0,8.0,21.0,21.0,,,,,21.0,,,2.0,49.8335956,20.2061147,"Sawa, gmina Raciechowice, powiat myślenicki, województwo małopolskie, Polska",3560829.0,Q7428511,village,located
730133,12151.0,Wieliczka,73.0,Dobczyce,7301,estate,28.0,parent,Sieraków,186.0,33.0,10.0,9.0,19.0,19.0,,,,,18.0,,,3.0,49.9064378,20.0833997,"Sieraków, gmina Dobczyce, powiat myślenicki, województwo małopolskie, Polska",3553080.0,Q7511221,village,located
730135,12152.0,Wieliczka,73.0,Dobczyce,7301,estate,29.0,parent,Stadniki,133.0,35.0,15.0,10.0,25.0,25.0,,,,,25.0,,,4.0,49.8848426,20.1572434,"Stadniki, gmina Dobczyce, powiat myślenicki, województwo małopolskie, Polska",3552983.0,Q7596522,village,located
730137,12153.0,Wieliczka,73.0,Dobczyce,7301,estate,30.0,parent,Węglówka,296.0,37.0,13.0,11.0,24.0,24.0,,,,,24.0,,,1.0,49.7493347,20.0770841,"Węglówka, gmina Wiśniowa, powiat myślenicki, województwo małopolskie, Polska",3567351.0,Q2589007,village,located
730138,12154.0,Wieliczka,73.0,Dobczyce,7301,estate,31.0,parent,Wierzbanowa,71.0,38.0,6.0,3.0,9.0,,,9.0,,,9.0,,,1.0,49.7652561,20.1188128,"Wierzbanowa, gmina Wiśniowa, powiat myślenicki, województwo małopolskie, Polska",3567087.0,Q7999199,village,located
730139,12155.0,Wieliczka,73.0,Dobczyce,7301,estate,32.0,parent,Winiary,421.0,39.0,19.0,21.0,40.0,37.0,,3.0,,,40.0,,,4.0,49.90087,20.13006,"Winiary, gmina Gdów, powiat wielicki, województwo małopolskie, Polska",3334921.0,Q947655,village,located
730140,12156.0,Wieliczka,73.0,Dobczyce,7301,estate,33.0,parent,Wiśniowa,23.0,40.0,17.0,20.0,37.0,13.0,,23.0,1.0,,37.0,,,4.0,49.7876371,20.1164664,"Wiśniowa, gmina Wiśniowa, powiat myślenicki, województwo małopolskie, Polska",3567047.0,Q2851851,village,located
730141,12157.0,Wieliczka,73.0,Dobczyce,7301,estate,34.0,parent,Zagórzany,288.0,41.0,22.0,31.0,53.0,46.0,,7.0,,,52.0,,1.0,5.0,49.8756645,20.2343314,"Zagórzany, gmina Gdów, powiat wielicki, województwo małopolskie, Polska",3335080.0,Q8064554,village,located
730142,12158.0,Wieliczka,73.0,Dobczyce,7301,estate,35.0,parent,Zalesiany,87.0,42.0,5.0,4.0,9.0,9.0,,,,,9.0,,,2.0,49.8743469,20.2177318,"Zalesiany, gmina Gdów, powiat wielicki, województwo małopolskie, Polska",3335039.0,Q783449,village,located
730143,12159.0,Wieliczka,73.0,Dobczyce,7301,estate,36.0,parent,Zegartowice,416.0,43.0,24.0,17.0,41.0,41.0,,,,,40.0,,,6.0,49.8267658,20.1912842,"Zegartowice, gmina Raciechowice, powiat myślenicki, województwo małopolskie, Polska",3564057.0,Q924868,village,located
7301NA_1,12160.0,Wieliczka,73.0,Dobczyce,7301,estate,36.0,ort,Dąbie,,,11.0,11.0,22.0,22.0,,,,,22.0,,,4.0,49.8269376,20.1686849,"Dąbie, gmina Raciechowice, powiat myślenicki, województwo małopolskie, Polska",3564461.0,Q5320529,village,located
7301NA_2,12161.0,Wieliczka,73.0,Dobczyce,7301,estate,36.0,ort,Zegartowice,,,13.0,6.0,19.0,19.0,,,,,18.0,,,2.0,49.8267658,20.1912842,"Zegartowice, gmina Raciechowice, powiat myślenicki, województwo małopolskie, Polska",3564057.0,Q924868,village,located
730144,12162.0,Wieliczka,73.0,Dobczyce,7301,estate,37.0,parent,Żerosławice,104.0,44.0,6.0,17.0,23.0,23.0,,,,,23.0,,,2.0,49.8305118,20.2339027,"Żerosławice, gmina Raciechowice, powiat myślenicki, województwo małopolskie, Polska",3560317.0,Q8083301,village,located
730145,12163.0,Wieliczka,73.0,Dobczyce,7301,estate,38.0,parent,Zręczyce,332.0,45.0,18.0,25.0,43.0,40.0,,3.0,,,43.0,,,4.0,49.8867316,20.2156004,"Zręczyce, gmina Gdów, powiat wielicki, województwo małopolskie, Polska",3335126.0,Q6554083,village,located
730201,12164.0,Wieliczka,73.0,Wieliczka,7302,mun,1.0,parent,Bieńkowice,245.0,,173.0,194.0,367.0,367.0,,,,,367.0,,,62.0,,,,,,,not_found
730202,12165.0,Wieliczka,73.0,Wieliczka,7302,mun,2.0,parent,Bierzanów,1098.0,,816.0,867.0,1683.0,1658.0,5.0,20.0,,,1683.0,,,264.0,,,,,,,not_found
730202_1,12166.0,Wieliczka,73.0,Wieliczka,7302,mun,2.0,ort,Bierzanów,,,658.0,694.0,1352.0,1336.0,5.0,11.0,,,1352.0,,,216.0,,,,,,,not_found
730202_2,12167.0,Wieliczka,73.0,Wieliczka,7302,mun,2.0,ort,Kaim,,,158.0,173.0,331.0,322.0,,9.0,,,331.0,,,48.0,,,,,,,not_found
730203,12168.0,Wieliczka,73.0,Wieliczka,7302,mun,3.0,parent,Biskupice,462.0,,206.0,220.0,426.0,426.0,,,,,423.0,,,71.0,49.965255,20.120304,"Biskupice, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3332524.0,Q4918228,village,located
730204,12169.0,Wieliczka,73.0,Wieliczka,7302,mun,4.0,parent,Bodzanów,418.0,,326.0,325.0,651.0,642.0,,9.0,,,650.0,,,118.0,49.9859311,20.1460008,"Bodzanów, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3332306.0,Q4937036,village,located
730205,12170.0,Wieliczka,73.0,Wieliczka,7302,mun,5.0,parent,Bogucice,219.0,,236.0,238.0,474.0,474.0,,,,,474.0,,,65.0,49.9969512,20.0498153,"Bogucice, Osiedle Bogucice, Wieliczka, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3009689621.0,,neighbourhood,located
730206,12171.0,Wieliczka,73.0,Wieliczka,7302,mun,6.0,parent,Brzegi,310.0,,167.0,166.0,333.0,333.0,,,,,333.0,,,66.0,50.0355672,20.1034538,"Brzegi, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3327408.0,Q4981211,village,located
730207,12172.0,Wieliczka,73.0,Wieliczka,7302,mun,7.0,parent,Bugaj,,,86.0,105.0,191.0,187.0,,4.0,,,191.0,,,33.0,49.9441667,20.0263889,"Bugaj, Koźmice Wielkie, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3009692331.0,,hamlet,located
730208,12173.0,Wieliczka,73.0,Wieliczka,7302,mun,8.0,parent,Byszyce,200.0,,181.0,208.0,389.0,384.0,,5.0,,,389.0,,,69.0,49.9268529,20.0140791,"Byszyce, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330189.0,Q5004604,village,located
730209,12174.0,Wieliczka,73.0,Wieliczka,7302,mun,9.0,parent,Chorągwica,88.0,,148.0,162.0,310.0,308.0,,2.0,,,310.0,,,56.0,49.958621,20.0869851,"Chorągwica, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330062.0,Q5105315,village,located
730210,12175.0,Wieliczka,73.0,Wieliczka,7302,mun,10.0,parent,Czarnochowice,,,256.0,244.0,500.0,500.0,,,,,500.0,,,84.0,50.006516,20.0687187,"Czarnochowice, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3328597.0,Q5201607,village,located
730211,12176.0,Wieliczka,73.0,Wieliczka,7302,mun,11.0,parent,Czechówka,345.0,,283.0,277.0,560.0,560.0,,,,,560.0,,,96.0,49.6975796,19.9603608,"Czechówka, Lubień, gmina Lubień, powiat myślenicki, województwo małopolskie, Polska",3009695825.0,,hamlet,not_found
730212,12177.0,Wieliczka,73.0,Wieliczka,7302,mun,12.0,parent,Dobranowice,248.0,,169.0,164.0,333.0,333.0,,,,,333.0,,,55.0,49.9439932,20.1141868,"Dobranowice, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330541.0,Q5286696,village,located
730213,12178.0,Wieliczka,73.0,Wieliczka,7302,mun,13.0,parent,Gorzków,242.0,,188.0,173.0,361.0,353.0,,8.0,,,361.0,,,60.0,49.9289141,20.0292483,"Gorzków, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330245.0,Q636882,village,located
730214,12179.0,Wieliczka,73.0,Wieliczka,7302,mun,14.0,parent,Grabie,245.0,,263.0,271.0,534.0,534.0,,,,,534.0,,,88.0,50.0380884,20.1352918,"Grabie, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3327528.0,Q5590613,village,located
730214_1,12180.0,Wieliczka,73.0,Wieliczka,7302,mun,14.0,ort,Grabie,,,166.0,168.0,334.0,334.0,,,,,334.0,,,54.0,50.0380884,20.1352918,"Grabie, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3327528.0,Q5590613,village,located
730214_2,12181.0,Wieliczka,73.0,Wieliczka,7302,mun,14.0,ort,Szczurów,,,97.0,103.0,200.0,200.0,,,,,200.0,,,34.0,50.0380884,20.1352918,"Grabie, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3327528.0,Q5590613,village,from_parent
730215,12182.0,Wieliczka,73.0,Wieliczka,7302,mun,15.0,parent,Grabówki,,,171.0,203.0,374.0,366.0,,8.0,,,374.0,,,60.0,49.9758477,20.0285684,"Grabówki, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329866.0,Q5590902,village,located
730216,12183.0,Wieliczka,73.0,Wieliczka,7302,mun,16.0,parent,Grajów,461.0,,308.0,335.0,643.0,641.0,,2.0,,,643.0,,,122.0,49.9360181,20.1053807,"Grajów, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330542.0,Q5593555,village,located
730217,12184.0,Wieliczka,73.0,Wieliczka,7302,mun,17.0,parent,Jankówka,123.0,,107.0,122.0,229.0,226.0,,3.0,,,229.0,,,40.0,49.92642,20.0730869,"Jankówka, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330580.0,Q6155032,village,located
730218,12185.0,Wieliczka,73.0,Wieliczka,7302,mun,18.0,parent,Janowice,275.0,,224.0,225.0,449.0,442.0,,7.0,,,449.0,,,70.0,49.94829,20.00868,"Janowice, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329958.0,Q11719986,village,located
730219,12186.0,Wieliczka,73.0,Wieliczka,7302,mun,19.0,parent,Jawczyce,148.0,,111.0,129.0,240.0,240.0,,,,,240.0,,,48.0,49.9468199,20.1827045,"Jawczyce, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3332673.0,Q6166088,village,located
730220,12187.0,Wieliczka,73.0,Wieliczka,7302,mun,20.0,parent,Klasno,,,245.0,276.0,521.0,66.0,,455.0,,,502.0,,,49.0,49.9785585,20.0509853,"Klasno, Osiedle Zdrojowe, Wieliczka, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3009713594.0,,neighbourhood,located
730221,12188.0,Wieliczka,73.0,Wieliczka,7302,mun,21.0,parent,Kokotów,243.0,,143.0,136.0,279.0,279.0,,,,,279.0,,,55.0,50.0139139,20.0963232,"Kokotów, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3328407.0,Q4177334,village,located
730222,12189.0,Wieliczka,73.0,Wieliczka,7302,mun,22.0,parent,Koźmice Małe,99.0,,120.0,114.0,234.0,234.0,,,,,234.0,,,36.0,49.9454575,20.051064,"Koźmice Małe, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330219.0,Q3206470,village,located
730223,12190.0,Wieliczka,73.0,Wieliczka,7302,mun,23.0,parent,Koźmice Wielkie,603.0,,488.0,519.0,1007.0,999.0,,8.0,,,1007.0,,,177.0,49.94897,20.03724,"Koźmice Wielkie, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330128.0,Q6435670,village,located
730224,12191.0,Wieliczka,73.0,Wieliczka,7302,mun,24.0,parent,Krzyszkowice,201.0,,316.0,347.0,663.0,663.0,,,,,663.0,,,101.0,49.9897324,20.0270169,"Osiedle Krzyszkowice, Wieliczka, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",11371085.0,,suburb,located
730225,12192.0,Wieliczka,73.0,Wieliczka,7302,mun,25.0,parent,Łazany,158.0,,177.0,199.0,376.0,376.0,,,,,376.0,,,62.0,49.9476302,20.1534255,"Łazany, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3333115.0,Q8080528,village,located
730226,12193.0,Wieliczka,73.0,Wieliczka,7302,mun,26.0,parent,Lednica Górna,425.0,,257.0,259.0,516.0,510.0,,6.0,,,516.0,,,76.0,49.9733037,20.0801093,"Lednica Górna, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329055.0,Q11753623,village,located
730227,12194.0,Wieliczka,73.0,Wieliczka,7302,mun,27.0,parent,Lednica Niemiecka,,,121.0,127.0,248.0,138.0,,12.0,98.0,,248.0,,,34.0,49.9733037,20.0801093,"Lednica Górna, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329055.0,Q11753623,village,located
730228,12195.0,Wieliczka,73.0,Wieliczka,7302,mun,28.0,parent,Łyczanka,146.0,,116.0,142.0,258.0,258.0,,,,,258.0,,,45.0,49.9199561,19.9870393,"Łyczanka, gmina Siepraw, powiat myślenicki, województwo małopolskie, Polska",3546786.0,Q8081070,village,not_found
730229,12196.0,Wieliczka,73.0,Wieliczka,7302,mun,29.0,parent,Mała Wieś,,,113.0,109.0,222.0,222.0,,,,,222.0,,,42.0,50.0047343,20.1048904,"Mała Wieś, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3328829.0,Q6799241,village,located
730230,12197.0,Wieliczka,73.0,Wieliczka,7302,mun,30.0,parent,Mietniów,185.0,,150.0,169.0,319.0,317.0,,2.0,,,319.0,,,50.0,49.9632717,20.0761418,"Mietniów, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330009.0,Q6843973,village,located
730231,12198.0,Wieliczka,73.0,Wieliczka,7302,mun,31.0,parent,Ochmanów,98.0,,79.0,107.0,186.0,179.0,,7.0,,,186.0,,,36.0,49.9991148,20.1337617,"Ochmanów, gmina Niepołomice, powiat wielicki, województwo małopolskie, Polska",3331730.0,Q11741045,village,located
730232,12199.0,Wieliczka,73.0,Wieliczka,7302,mun,32.0,parent,Ochojno,227.0,,400.0,449.0,849.0,844.0,,5.0,,,849.0,,,113.0,49.95112,19.9739,"Ochojno, gmina Świątniki Górne, powiat krakowski, województwo małopolskie, Polska",3316636.0,Q7076365,village,located
730232_1,12200.0,Wieliczka,73.0,Wieliczka,7302,mun,32.0,ort,Ochojno Dolne,,,162.0,178.0,340.0,340.0,,,,,340.0,,,46.0,49.95112,19.9739,"Ochojno, gmina Świątniki Górne, powiat krakowski, województwo małopolskie, Polska",3316636.0,Q7076365,village,located
730232_2,12201.0,Wieliczka,73.0,Wieliczka,7302,mun,32.0,ort,Ochojno Górne,,,238.0,271.0,509.0,504.0,,5.0,,,509.0,,,67.0,49.95112,19.9739,"Ochojno, gmina Świątniki Górne, powiat krakowski, województwo małopolskie, Polska",3316636.0,Q7076365,village,located
730233,12202.0,Wieliczka,73.0,Wieliczka,7302,mun,33.0,parent,Pawlikowice,225.0,,294.0,284.0,578.0,557.0,,21.0,,,578.0,,,88.0,49.9619355,20.0556187,"Pawlikowice, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329983.0,Q7156261,village,located
730233_1,12203.0,Wieliczka,73.0,Wieliczka,7302,mun,33.0,ort,Pawlikowice,,,88.0,83.0,171.0,171.0,,,,,171.0,,,30.0,49.9619355,20.0556187,"Pawlikowice, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329983.0,Q7156261,village,located
730233_2,12204.0,Wieliczka,73.0,Wieliczka,7302,mun,33.0,ort,Taszyce,,,206.0,201.0,407.0,386.0,,21.0,,,407.0,,,58.0,49.9594049,20.0542215,"Taszyce, Pawlikowice, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",31946550.0,Q16609894,hamlet,located
730234,12205.0,Wieliczka,73.0,Wieliczka,7302,mun,34.0,parent,Podstolice,258.0,,276.0,332.0,608.0,605.0,,3.0,,,608.0,,,101.0,49.9585276,19.9976468,"Podstolice, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329867.0,Q7207142,village,located
730235,12206.0,Wieliczka,73.0,Wieliczka,7302,mun,35.0,parent,Przebieczany,205.0,,216.0,232.0,448.0,437.0,,11.0,,,448.0,,,76.0,49.9737055,20.1093192,"Przebieczany, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3332307.0,Q7253297,village,located
730236,12207.0,Wieliczka,73.0,Wieliczka,7302,mun,36.0,parent,Przewóz,451.0,,236.0,225.0,461.0,457.0,1.0,3.0,,,460.0,,,77.0,50.0417419,20.0621804,"Przewóz, Podgórze, Kraków, województwo małopolskie, Polska",3247707.0,Q11829365,quarter,located
730237,12208.0,Wieliczka,73.0,Wieliczka,7302,mun,37.0,parent,Raciborsko,337.0,,326.0,334.0,660.0,660.0,,,,,660.0,,,108.0,49.9371375,20.0730114,"Raciborsko, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330543.0,Q7279613,village,located
730238,12209.0,Wieliczka,73.0,Wieliczka,7302,mun,38.0,parent,Rożnowa,,,96.0,116.0,212.0,207.0,,5.0,,,212.0,,,28.0,49.9721801,20.0590337,"Rożnowa, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3330594.0,Q7375509,village,located
730239,12210.0,Wieliczka,73.0,Wieliczka,7302,mun,39.0,parent,Rybitwy,276.0,,160.0,164.0,324.0,320.0,,4.0,,2.0,322.0,,,57.0,50.0428911,20.0354208,"Rybitwy, Podgórze, Kraków, województwo małopolskie, Polska",3247663.0,Q9324279,quarter,located
730240,12211.0,Wieliczka,73.0,Wieliczka,7302,mun,40.0,parent,Rząka,118.0,,135.0,138.0,273.0,273.0,,,,8.0,265.0,,,46.0,50.0070102,20.0092452,"Rżąka, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",3253062.0,Q9325942,quarter,located
730241,12212.0,Wieliczka,73.0,Wieliczka,7302,mun,41.0,parent,Rzeszotary,408.0,,679.0,712.0,1391.0,1384.0,,7.0,,,1391.0,,,183.0,49.9387076,19.9789951,"Rzeszotary, gmina Świątniki Górne, powiat krakowski, województwo małopolskie, Polska",3316585.0,Q7385761,village,located
730242,12213.0,Wieliczka,73.0,Wieliczka,7302,mun,42.0,parent,Siepraw,1477.0,,1304.0,1397.0,2701.0,2676.0,,25.0,,,2701.0,,,416.0,49.9087175,19.9686151,"Siepraw, gmina Siepraw, powiat myślenicki, województwo małopolskie, Polska",3546925.0,Q2080813,village,not_found
730243,12214.0,Wieliczka,73.0,Wieliczka,7302,mun,43.0,parent,Siercza,260.0,,380.0,451.0,831.0,821.0,,9.0,1.0,,825.0,,,119.0,49.97247,20.04329,"Siercza, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329949.0,Q7511242,village,located
730244,12215.0,Wieliczka,73.0,Wieliczka,7302,mun,44.0,parent,Sławkowice,235.0,,246.0,269.0,515.0,515.0,,,,,515.0,,,98.0,49.9360145,20.1458549,"Sławkowice, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3333092.0,Q7667180,village,located
730245,12216.0,Wieliczka,73.0,Wieliczka,7302,mun,45.0,parent,Śledziejowice,,,123.0,122.0,245.0,245.0,,,,,245.0,,,39.0,50.006063,20.0866651,"Śledziejowice, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3328847.0,Q8081875,village,located
730246,12217.0,Wieliczka,73.0,Wieliczka,7302,mun,46.0,parent,Słomiróg,171.0,,98.0,117.0,215.0,215.0,,,,,215.0,,,39.0,49.9927252,20.1738251,"Słomiróg, gmina Niepołomice, powiat wielicki, województwo małopolskie, Polska",3331752.0,Q7667317,village,located
730247,12218.0,Wieliczka,73.0,Wieliczka,7302,mun,47.0,parent,Stojowice,132.0,,141.0,150.0,291.0,291.0,,,,,291.0,,,52.0,49.8885373,20.0453437,"Stojowice, gmina Dobczyce, powiat myślenicki, województwo małopolskie, Polska",3552856.0,Q7618412,village,located
730248,12219.0,Wieliczka,73.0,Wieliczka,7302,mun,48.0,parent,Strumiany,,,99.0,106.0,205.0,205.0,,,,,205.0,,,32.0,50.0127089,20.1039212,"Strumiany, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3328842.0,Q7625326,village,located
730249,12220.0,Wieliczka,73.0,Wieliczka,7302,mun,49.0,parent,Suchoraba,60.0,,70.0,77.0,147.0,147.0,,,,,147.0,,,25.0,49.9771612,20.1971387,"Suchoraba, gmina Niepołomice, powiat wielicki, województwo małopolskie, Polska",3331764.0,Q7632976,village,located
730250,12221.0,Wieliczka,73.0,Wieliczka,7302,mun,50.0,parent,Sułków,96.0,,115.0,151.0,266.0,260.0,,6.0,,,266.0,,,44.0,49.9927065,20.1052994,"Sułków, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329049.0,Q7651510,village,located
730251,12222.0,Wieliczka,73.0,Wieliczka,7302,mun,51.0,parent,Sułów,173.0,,183.0,172.0,355.0,355.0,,,,,355.0,,,58.0,49.9515806,20.1250117,"Sułów, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3333080.0,Q7651543,village,located
730252,12223.0,Wieliczka,73.0,Wieliczka,7302,mun,52.0,parent,Surówki,81.0,,79.0,80.0,159.0,159.0,,,,,159.0,,,29.0,,,,,,,not_found
730253,12224.0,Wieliczka,73.0,Wieliczka,7302,mun,53.0,parent,Sygneczów,112.0,,124.0,133.0,257.0,257.0,,,,,257.0,,,42.0,49.97031,20.01269,"Sygneczów, gmina Wieliczka, powiat wielicki, województwo małopolskie, Polska",3329917.0,Q7660497,village,located
730254,12225.0,Wieliczka,73.0,Wieliczka,7302,mun,54.0,parent,Szczygłów,131.0,,72.0,81.0,153.0,153.0,,,,,153.0,,,27.0,49.9716565,20.1506066,"Szczygłów, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3332630.0,Q7664451,village,located
730255,12226.0,Wieliczka,73.0,Wieliczka,7302,mun,55.0,parent,Tomaszkowice,39.0,,54.0,51.0,105.0,105.0,,,,,105.0,,,18.0,49.9761631,20.0973407,"Tomaszkowice, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3332309.0,Q7818513,village,located
730256,12227.0,Wieliczka,73.0,Wieliczka,7302,mun,56.0,parent,Trąbki,,,219.0,267.0,486.0,474.0,,12.0,,,486.0,,,86.0,49.9634505,20.1421007,"Trąbki, gmina Biskupice, powiat wielicki, województwo małopolskie, Polska",3333367.0,Q7849201,village,located
